0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005,8.4232e-20,1.6846e-19,4.2116e-19,8.4232e-19,1.6846e-18,3.3693e-18,6.7386e-18,8.4104e-20,1.6821e-19,4.2052e-19,8.4104e-19,1.6821e-18,3.3642e-18,6.7283e-18,8.3849e-20,1.677e-19,4.1924e-19,8.3849e-19,1.677e-18,3.3539e-18,6.7079e-18,8.3342e-20,1.6668e-19,4.1671e-19,8.3342e-19,1.6668e-18,3.3337e-18,6.6673e-18,8.2342e-20,1.6468e-19,4.1171e-19,8.2342e-19,1.6468e-18,3.2937e-18,6.5873e-18,8.0399e-20,1.608e-19,4.0199e-19,8.0399e-19,1.608e-18,3.2159e-18,6.4319e-18,7.6726e-20,1.5345e-19,3.8363e-19,7.6726e-19,1.5345e-18,3.069e-18,6.138e-18
0.01,3.9567e-17,7.9135e-17,1.9784e-16,3.9567e-16,7.9135e-16,1.5827e-15,3.1654e-15,3.9496e-17,7.8991e-17,1.9748e-16,3.9496e-16,7.8991e-16,1.5798e-15,3.1596e-15,3.9352e-17,7.8705e-17,1.9676e-16,3.9352e-16,7.8705e-16,1.5741e-15,3.1482e-15,3.9068e-17,7.8137e-17,1.9534e-16,3.9068e-16,7.8137e-16,1.5627e-15,3.1255e-15,3.851e-17,7.702e-17,1.9255e-16,3.851e-16,7.702e-16,1.5404e-15,3.0808e-15,3.7431e-17,7.4861e-17,1.8715e-16,3.7431e-16,7.4861e-16,1.4972e-15,2.9945e-15,3.5411e-17,7.0822e-17,1.7705e-16,3.5411e-16,7.0822e-16,1.4164e-15,2.8329e-15
0.015,1.8229e-15,3.6458e-15,9.1144e-15,1.8229e-14,3.6458e-14,7.2915e-14,1.4583e-13,1.8189e-15,3.6378e-15,9.0944e-15,1.8189e-14,3.6378e-14,7.2755e-14,1.4551e-13,1.8109e-15,3.6219e-15,9.0546e-15,1.8109e-14,3.6219e-14,7.2437e-14,1.4487e-13,1.7952e-15,3.5904e-15,8.9759e-15,1.7952e-14,3.5904e-14,7.1807e-14,1.4361e-13,1.7644e-15,3.5287e-15,8.8218e-15,1.7644e-14,3.5287e-14,7.0574e-14,1.4115e-13,1.7052e-15,3.4105e-15,8.5262e-15,1.7052e-14,3.4105e-14,6.8209e-14,1.3642e-13,1.5962e-15,3.1925e-15,7.9812e-15,1.5962e-14,3.1925e-14,6.3849e-14,1.277e-13
0.02,2.9936e-14,5.9871e-14,1.4968e-13,2.9936e-13,5.9871e-13,1.1974e-12,2.3949e-12,2.9857e-14,5.9714e-14,1.4929e-13,2.9857e-13,5.9714e-13,1.1943e-12,2.3886e-12,2.9701e-14,5.9401e-14,1.485e-13,2.9701e-13,5.9401e-13,1.188e-12,2.3761e-12,2.9392e-14,5.8784e-14,1.4696e-13,2.9392e-13,5.8784e-13,1.1757e-12,2.3514e-12,2.8791e-14,5.7582e-14,1.4395e-13,2.8791e-13,5.7582e-13,1.1516e-12,2.3033e-12,2.7649e-14,5.5297e-14,1.3824e-13,2.7649e-13,5.5297e-13,1.1059e-12,2.2119e-12,2.5581e-14,5.1162e-14,1.279e-13,2.5581e-13,5.1162e-13,1.0232e-12,2.0465e-12
0.025,2.7237e-13,5.4474e-13,1.3619e-12,2.7237e-12,5.4474e-12,1.0895e-11,2.179e-11,2.7153e-13,5.4305e-13,1.3576e-12,2.7153e-12,5.4305e-12,1.0861e-11,2.1722e-11,2.6985e-13,5.397e-13,1.3493e-12,2.6985e-12,5.397e-12,1.0794e-11,2.1588e-11,2.6655e-13,5.3311e-13,1.3328e-12,2.6655e-12,5.3311e-12,1.0662e-11,2.1324e-11,2.6016e-13,5.2033e-13,1.3008e-12,2.6016e-12,5.2033e-12,1.0407e-11,2.0813e-11,2.4815e-13,4.963e-13,1.2407e-12,2.4815e-12,4.963e-12,9.926e-12,1.9852e-11,2.2682e-13,4.5364e-13,1.1341e-12,2.2682e-12,4.5364e-12,9.0727e-12,1.8145e-11
0.03,1.6868e-12,3.3735e-12,8.4339e-12,1.6868e-11,3.3735e-11,6.7471e-11,1.3494e-10,1.6807e-12,3.3614e-12,8.4036e-12,1.6807e-11,3.3614e-11,6.7228e-11,1.3446e-10,1.6687e-12,3.3374e-12,8.3435e-12,1.6687e-11,3.3374e-11,6.6748e-11,1.335e-10,1.6451e-12,3.2903e-12,8.2257e-12,1.6451e-11,3.2903e-11,6.5806e-11,1.3161e-10,1.5997e-12,3.1994e-12,7.9986e-12,1.5997e-11,3.1994e-11,6.3989e-11,1.2798e-10,1.5152e-12,3.0305e-12,7.5762e-12,1.5152e-11,3.0305e-11,6.061e-11,1.2122e-10,1.3681e-12,2.7362e-12,6.8406e-12,1.3681e-11,2.7362e-11,5.4724e-11,1.0945e-10
0.035,7.9649e-12,1.593e-11,3.9825e-11,7.9649e-11,1.593e-10,3.186e-10,6.3719e-10,7.9323e-12,1.5865e-11,3.9661e-11,7.9323e-11,1.5865e-10,3.1729e-10,6.3458e-10,7.8677e-12,1.5735e-11,3.9338e-11,7.8677e-11,1.5735e-10,3.1471e-10,6.2941e-10,7.7412e-12,1.5482e-11,3.8706e-11,7.7412e-11,1.5482e-10,3.0965e-10,6.193e-10,7.499e-12,1.4998e-11,3.7495e-11,7.499e-11,1.4998e-10,2.9996e-10,5.9992e-10,7.0531e-12,1.4106e-11,3.5265e-11,7.0531e-11,1.4106e-10,2.8212e-10,5.6425e-10,6.2913e-12,1.2583e-11,3.1456e-11,6.2913e-11,1.2583e-10,2.5165e-10,5.033e-10
0.04,3.0741e-11,6.1482e-11,1.5371e-10,3.0741e-10,6.1482e-10,1.2296e-09,2.4593e-09,3.0599e-11,6.1198e-11,1.53e-10,3.0599e-10,6.1198e-10,1.224e-09,2.4479e-09,3.0319e-11,6.0638e-11,1.5159e-10,3.0319e-10,6.0638e-10,1.2128e-09,2.4255e-09,2.9772e-11,5.9544e-11,1.4886e-10,2.9772e-10,5.9544e-10,1.1909e-09,2.3818e-09,2.873e-11,5.746e-11,1.4365e-10,2.873e-10,5.746e-10,1.1492e-09,2.2984e-09,2.6832e-11,5.3663e-11,1.3416e-10,2.6832e-10,5.3663e-10,1.0733e-09,2.1465e-09,2.3649e-11,4.7298e-11,1.1825e-10,2.3649e-10,4.7298e-10,9.4597e-10,1.8919e-09
0.045,1.0152e-10,2.0303e-10,5.0758e-10,1.0152e-09,2.0303e-09,4.0606e-09,8.1213e-09,1.0099e-10,2.0199e-10,5.0497e-10,1.0099e-09,2.0199e-09,4.0398e-09,8.0796e-09,9.9966e-11,1.9993e-10,4.9983e-10,9.9966e-10,1.9993e-09,3.9986e-09,7.9973e-09,9.7964e-11,1.9593e-10,4.8982e-10,9.7964e-10,1.9593e-09,3.9186e-09,7.8371e-09,9.4171e-11,1.8834e-10,4.7085e-10,9.4171e-10,1.8834e-09,3.7668e-09,7.5337e-09,8.7335e-11,1.7467e-10,4.3667e-10,8.7335e-10,1.7467e-09,3.4934e-09,6.9868e-09,7.6082e-11,1.5216e-10,3.8041e-10,7.6082e-10,1.5216e-09,3.0433e-09,6.0866e-09
