0.85,234.33,228.29,215.03,29.52,14.847,5.6397,0.61583,0.17911,0.07359,0.033762,0.016211
0.9,234.42,228.48,215.46,31.331,15.166,6.0719,0.66326,0.18724,0.076322,0.034909,0.016739
0.95,234.49,228.63,215.79,33.834,15.413,6.4102,0.70429,0.19394,0.078543,0.035836,0.017165
1,234.55,228.74,216.05,87.995,15.606,6.6774,0.73957,0.19947,0.080355,0.03659,0.017511
1.05,234.59,228.83,216.26,184.55,15.759,6.8909,0.7698,0.20406,0.081844,0.037207,0.017793
1.1,234.62,228.91,216.42,185.04,15.883,7.0632,0.79569,0.20788,0.083075,0.037715,0.018026
1.15,234.65,228.97,216.56,185.44,15.983,7.2039,0.81788,0.21108,0.084099,0.038137,0.018218
1.2,234.68,229.02,216.67,185.77,16.066,7.3198,0.83693,0.21378,0.084957,0.03849,0.018379
1.25,234.69,229.06,216.76,186.04,16.135,7.4161,0.85333,0.21606,0.085681,0.038787,0.018515
1.3,234.71,229.09,216.84,186.26,16.193,7.497,0.8675,0.21801,0.086295,0.039039,0.01863
1.35,234.72,229.12,216.9,186.45,16.242,7.5654,0.87978,0.21968,0.08682,0.039254,0.018727
1.4,234.74,229.14,216.96,186.61,16.284,7.6236,0.89048,0.22112,0.087271,0.039438,0.018811
1.45,234.75,229.17,217,186.75,16.319,7.6736,0.89982,0.22237,0.08766,0.039598,0.018884
1.5,234.75,229.18,217.05,186.87,16.35,7.7167,0.90801,0.22345,0.087999,0.039736,0.018947
1.55,234.76,229.2,217.08,186.97,16.377,7.7542,0.91523,0.2244,0.088295,0.039856,0.019002
1.6,234.77,229.21,217.11,187.06,16.4,7.7869,0.92161,0.22523,0.088554,0.039962,0.01905
1.65,234.77,229.23,217.14,187.14,16.421,7.8156,0.92727,0.22597,0.088783,0.040055,0.019092
1.7,234.78,229.24,217.16,187.21,16.439,7.8409,0.93231,0.22662,0.088985,0.040138,0.019129
1.75,234.78,229.25,217.18,187.27,16.455,7.8634,0.93681,0.22721,0.089166,0.040211,0.019163
1.8,234.79,229.25,217.2,187.33,16.469,7.8833,0.94085,0.22772,0.089326,0.040277,0.019193
1.85,234.79,229.26,217.22,187.38,16.482,7.9012,0.94448,0.22819,0.08947,0.040335,0.019219
1.9,234.79,229.27,217.24,187.42,16.494,7.9172,0.94776,0.22861,0.0896,0.040388,0.019243
1.95,234.8,229.27,217.25,187.46,16.504,7.9316,0.95073,0.22899,0.089717,0.040436,0.019265
2,234.8,229.28,217.26,187.49,16.513,7.9446,0.95342,0.22933,0.089823,0.040479,0.019284
2.05,234.8,229.28,217.27,187.53,16.522,7.9564,0.95587,0.22964,0.089919,0.040518,0.019302
2.1,234.8,229.29,217.28,187.55,16.529,7.9671,0.95811,0.22993,0.090006,0.040553,0.019318
2.15,234.81,229.29,217.29,187.58,16.536,7.9769,0.96015,0.23018,0.090086,0.040586,0.019333
2.2,234.81,229.3,217.3,187.61,16.543,7.9858,0.96203,0.23042,0.090159,0.040615,0.019346
2.25,234.81,229.3,217.31,187.63,16.549,7.994,0.96375,0.23064,0.090226,0.040642,0.019359
2.3,234.81,229.3,217.31,187.65,16.554,8.0015,0.96534,0.23084,0.090287,0.040667,0.01937
2.35,234.81,229.31,217.32,187.67,16.559,8.0084,0.96681,0.23102,0.090344,0.04069,0.01938
2.4,234.81,229.31,217.33,187.68,16.564,8.0148,0.96816,0.23119,0.090396,0.040712,0.01939
2.45,234.81,229.31,217.33,187.7,16.568,8.0207,0.96942,0.23135,0.090445,0.040731,0.019399
2.5,234.82,229.31,217.34,187.71,16.572,8.0261,0.97058,0.2315,0.09049,0.04075,0.019407
2.55,234.82,229.32,217.34,187.73,16.575,8.0312,0.97167,0.23163,0.090531,0.040767,0.019415
2.6,234.82,229.32,217.35,187.74,16.579,8.0359,0.97268,0.23176,0.09057,0.040782,0.019422
2.65,234.82,229.32,217.35,187.75,16.582,8.0403,0.97362,0.23188,0.090607,0.040797,0.019429
2.7,234.82,229.32,217.36,187.76,16.585,8.0444,0.9745,0.23199,0.09064,0.040811,0.019435
2.75,234.82,229.32,217.36,187.77,16.587,8.0482,0.97532,0.23209,0.090672,0.040824,0.019441
2.8,234.82,229.33,217.36,187.78,16.59,8.0518,0.9761,0.23219,0.090702,0.040836,0.019446
2.85,234.82,229.33,217.37,187.79,16.592,8.0552,0.97682,0.23228,0.090729,0.040847,0.019451
2.9,234.82,229.33,217.37,187.8,16.595,8.0583,0.9775,0.23236,0.090755,0.040857,0.019456
2.95,234.82,229.33,217.37,187.81,16.597,8.0613,0.97814,0.23244,0.09078,0.040867,0.019461
3,234.82,229.33,217.37,187.82,16.599,8.0641,0.97875,0.23252,0.090803,0.040877,0.019465
3.05,234.82,229.33,217.38,187.82,16.601,8.0667,0.97931,0.23259,0.090825,0.040886,0.019469
3.1,234.82,229.33,217.38,187.83,16.603,8.0692,0.97985,0.23266,0.090845,0.040894,0.019473
3.15,234.82,229.33,217.38,187.84,16.604,8.0715,0.98036,0.23272,0.090865,0.040902,0.019476
3.2,234.83,229.33,217.38,187.84,16.606,8.0737,0.98084,0.23278,0.090883,0.040909,0.01948
3.25,234.83,229.34,217.39,187.85,16.607,8.0758,0.9813,0.23284,0.0909,0.040916,0.019483
3.3,234.83,229.34,217.39,187.85,16.609,8.0778,0.98173,0.23289,0.090917,0.040923,0.019486
3.35,234.83,229.34,217.39,187.86,16.61,8.0797,0.98214,0.23294,0.090932,0.040929,0.019489
3.4,234.83,229.34,217.39,187.86,16.611,8.0815,0.98253,0.23299,0.090947,0.040935,0.019491
3.45,234.83,229.34,217.39,187.87,16.613,8.0832,0.9829,0.23304,0.090961,0.040941,0.019494
3.5,234.83,229.34,217.39,187.87,16.614,8.0848,0.98325,0.23308,0.090975,0.040946,0.019496
3.55,234.83,229.34,217.4,187.88,16.615,8.0863,0.98359,0.23312,0.090988,0.040952,0.019499
3.6,234.83,229.34,217.4,187.88,16.616,8.0878,0.98391,0.23316,0.091,0.040957,0.019501
3.65,234.83,229.34,217.4,187.89,16.617,8.0892,0.98421,0.2332,0.091011,0.040961,0.019503
3.7,234.83,229.34,217.4,187.89,16.618,8.0905,0.9845,0.23323,0.091022,0.040966,0.019505
3.75,234.83,229.34,217.4,187.89,16.619,8.0918,0.98478,0.23327,0.091033,0.04097,0.019507
3.8,234.83,229.34,217.4,187.9,16.62,8.093,0.98505,0.2333,0.091043,0.040974,0.019509
3.85,234.83,229.34,217.4,187.9,16.62,8.0942,0.9853,0.23333,0.091053,0.040978,0.019511
3.9,234.83,229.34,217.4,187.9,16.621,8.0953,0.98555,0.23336,0.091062,0.040982,0.019512
3.95,234.83,229.34,217.4,187.9,16.622,8.0964,0.98578,0.23339,0.091071,0.040985,0.019514
4,234.83,229.34,217.41,187.91,16.623,8.0974,0.986,0.23342,0.091079,0.040989,0.019516
4.05,234.83,229.34,217.41,187.91,16.623,8.0984,0.98622,0.23345,0.091088,0.040992,0.019517
4.1,234.83,229.35,217.41,187.91,16.624,8.0993,0.98642,0.23347,0.091095,0.040995,0.019519
4.15,234.83,229.35,217.41,187.92,16.625,8.1002,0.98662,0.2335,0.091103,0.040998,0.01952
4.2,234.83,229.35,217.41,187.92,16.625,8.1011,0.98681,0.23352,0.09111,0.041001,0.019521
4.25,234.83,229.35,217.41,187.92,16.626,8.1019,0.98699,0.23354,0.091117,0.041004,0.019523
4.3,234.83,229.35,217.41,187.92,16.627,8.1027,0.98717,0.23357,0.091124,0.041007,0.019524
4.35,234.83,229.35,217.41,187.92,16.627,8.1035,0.98734,0.23359,0.09113,0.041009,0.019525
4.4,234.83,229.35,217.41,187.93,16.628,8.1042,0.9875,0.23361,0.091136,0.041012,0.019526
4.45,234.83,229.35,217.41,187.93,16.628,8.1049,0.98766,0.23363,0.091142,0.041014,0.019527
4.5,234.83,229.35,217.41,187.93,16.629,8.1056,0.98781,0.23364,0.091148,0.041017,0.019528
4.55,234.83,229.35,217.41,187.93,16.629,8.1063,0.98796,0.23366,0.091153,0.041019,0.019529
4.6,234.83,229.35,217.41,187.93,16.63,8.1069,0.9881,0.23368,0.091159,0.041021,0.01953
4.65,234.83,229.35,217.41,187.93,16.63,8.1075,0.98823,0.2337,0.091164,0.041023,0.019531
4.7,234.83,229.35,217.42,187.94,16.63,8.1081,0.98836,0.23371,0.091169,0.041025,0.019532
4.75,234.83,229.35,217.42,187.94,16.631,8.1087,0.98849,0.23373,0.091174,0.041027,0.019533
4.8,234.83,229.35,217.42,187.94,16.631,8.1093,0.98861,0.23374,0.091178,0.041029,0.019534
4.85,234.83,229.35,217.42,187.94,16.632,8.1098,0.98873,0.23376,0.091183,0.041031,0.019535
4.9,234.83,229.35,217.42,187.94,16.632,8.1103,0.98885,0.23377,0.091187,0.041032,0.019535
4.95,234.83,229.35,217.42,187.94,16.632,8.1108,0.98896,0.23379,0.091191,0.041034,0.019536
5,234.83,229.35,217.42,187.94,16.633,8.1113,0.98906,0.2338,0.091195,0.041036,0.019537
5.05,234.83,229.35,217.42,187.94,16.633,8.1118,0.98917,0.23381,0.091199,0.041037,0.019538
5.1,234.83,229.35,217.42,187.95,16.633,8.1122,0.98927,0.23382,0.091203,0.041039,0.019538
5.15,234.83,229.35,217.42,187.95,16.634,8.1127,0.98936,0.23384,0.091207,0.04104,0.019539
5.2,234.83,229.35,217.42,187.95,16.634,8.1131,0.98946,0.23385,0.09121,0.041042,0.01954
5.25,234.83,229.35,217.42,187.95,16.634,8.1135,0.98955,0.23386,0.091214,0.041043,0.01954
5.3,234.83,229.35,217.42,187.95,16.635,8.1139,0.98964,0.23387,0.091217,0.041045,0.019541
5.35,234.83,229.35,217.42,187.95,16.635,8.1143,0.98973,0.23388,0.09122,0.041046,0.019542
5.4,234.83,229.35,217.42,187.95,16.635,8.1147,0.98981,0.23389,0.091224,0.041047,0.019542
5.45,234.83,229.35,217.42,187.95,16.635,8.1151,0.98989,0.2339,0.091227,0.041049,0.019543
5.5,234.83,229.35,217.42,187.96,16.636,8.1154,0.98997,0.23391,0.09123,0.04105,0.019543
5.55,234.83,229.35,217.42,187.96,16.636,8.1158,0.99004,0.23392,0.091232,0.041051,0.019544
5.6,234.83,229.35,217.42,187.96,16.636,8.1161,0.99012,0.23393,0.091235,0.041052,0.019544
5.65,234.83,229.35,217.42,187.96,16.636,8.1164,0.99019,0.23394,0.091238,0.041053,0.019545
5.7,234.83,229.35,217.42,187.96,16.637,8.1167,0.99026,0.23395,0.091241,0.041054,0.019545
5.75,234.83,229.35,217.42,187.96,16.637,8.1171,0.99033,0.23396,0.091243,0.041055,0.019546
5.8,234.83,229.35,217.42,187.96,16.637,8.1174,0.9904,0.23396,0.091246,0.041056,0.019546
5.85,234.83,229.35,217.42,187.96,16.637,8.1177,0.99046,0.23397,0.091248,0.041057,0.019547
5.9,234.83,229.35,217.42,187.96,16.637,8.1179,0.99052,0.23398,0.091251,0.041058,0.019547
5.95,234.83,229.35,217.42,187.96,16.638,8.1182,0.99059,0.23399,0.091253,0.041059,0.019548
6,234.83,229.35,217.43,187.96,16.638,8.1185,0.99064,0.23399,0.091255,0.04106,0.019548
6.05,234.83,229.35,217.43,187.96,16.638,8.1187,0.9907,0.234,0.091257,0.041061,0.019548
6.1,234.83,229.35,217.43,187.96,16.638,8.119,0.99076,0.23401,0.091259,0.041062,0.019549
6.15,234.83,229.35,217.43,187.97,16.638,8.1193,0.99081,0.23402,0.091262,0.041063,0.019549
6.2,234.83,229.35,217.43,187.97,16.639,8.1195,0.99087,0.23402,0.091264,0.041063,0.01955
6.25,234.83,229.35,217.43,187.97,16.639,8.1197,0.99092,0.23403,0.091266,0.041064,0.01955
6.3,234.83,229.35,217.43,187.97,16.639,8.12,0.99097,0.23404,0.091267,0.041065,0.01955
6.35,234.83,229.35,217.43,187.97,16.639,8.1202,0.99102,0.23404,0.091269,0.041066,0.019551
6.4,234.83,229.35,217.43,187.97,16.639,8.1204,0.99107,0.23405,0.091271,0.041067,0.019551
6.45,234.83,229.35,217.43,187.97,16.639,8.1206,0.99112,0.23405,0.091273,0.041067,0.019551
6.5,234.83,229.35,217.43,187.97,16.64,8.1208,0.99116,0.23406,0.091275,0.041068,0.019552
6.55,234.83,229.35,217.43,187.97,16.64,8.121,0.99121,0.23406,0.091276,0.041069,0.019552
6.6,234.83,229.35,217.43,187.97,16.64,8.1212,0.99125,0.23407,0.091278,0.041069,0.019552
6.65,234.83,229.35,217.43,187.97,16.64,8.1214,0.9913,0.23408,0.09128,0.04107,0.019553
6.7,234.83,229.35,217.43,187.97,16.64,8.1216,0.99134,0.23408,0.091281,0.041071,0.019553
6.75,234.84,229.35,217.43,187.97,16.64,8.1218,0.99138,0.23409,0.091283,0.041071,0.019553
6.8,234.84,229.35,217.43,187.97,16.64,8.122,0.99142,0.23409,0.091284,0.041072,0.019553
6.85,234.84,229.35,217.43,187.97,16.64,8.1222,0.99146,0.2341,0.091286,0.041073,0.019554
6.9,234.84,229.35,217.43,187.97,16.641,8.1223,0.9915,0.2341,0.091287,0.041073,0.019554
6.95,234.84,229.35,217.43,187.97,16.641,8.1225,0.99153,0.2341,0.091289,0.041074,0.019554
7,234.84,229.35,217.43,187.97,16.641,8.1227,0.99157,0.23411,0.09129,0.041074,0.019554
7.05,234.84,229.35,217.43,187.98,16.641,8.1228,0.99161,0.23411,0.091291,0.041075,0.019555
7.1,234.84,229.35,217.43,187.98,16.641,8.123,0.99164,0.23412,0.091293,0.041075,0.019555
7.15,234.84,229.35,217.43,187.98,16.641,8.1232,0.99168,0.23412,0.091294,0.041076,0.019555
7.2,234.84,229.35,217.43,187.98,16.641,8.1233,0.99171,0.23413,0.091295,0.041076,0.019555
7.25,234.84,229.36,217.43,187.98,16.641,8.1235,0.99174,0.23413,0.091297,0.041077,0.019556
7.3,234.84,229.36,217.43,187.98,16.642,8.1236,0.99178,0.23413,0.091298,0.041077,0.019556
7.35,234.84,229.36,217.43,187.98,16.642,8.1237,0.99181,0.23414,0.091299,0.041078,0.019556
7.4,234.84,229.36,217.43,187.98,16.642,8.1239,0.99184,0.23414,0.0913,0.041078,0.019556
7.45,234.84,229.36,217.43,187.98,16.642,8.124,0.99187,0.23415,0.091301,0.041079,0.019556
7.5,234.84,229.36,217.43,187.98,16.642,8.1241,0.9919,0.23415,0.091302,0.041079,0.019557
7.55,234.84,229.36,217.43,187.98,16.642,8.1243,0.99193,0.23415,0.091304,0.04108,0.019557
7.6,234.84,229.36,217.43,187.98,16.642,8.1244,0.99195,0.23416,0.091305,0.04108,0.019557
7.65,234.84,229.36,217.43,187.98,16.642,8.1245,0.99198,0.23416,0.091306,0.041081,0.019557
7.7,234.84,229.36,217.43,187.98,16.642,8.1247,0.99201,0.23416,0.091307,0.041081,0.019557
7.75,234.84,229.36,217.43,187.98,16.642,8.1248,0.99204,0.23417,0.091308,0.041081,0.019558
7.8,234.84,229.36,217.43,187.98,16.642,8.1249,0.99206,0.23417,0.091309,0.041082,0.019558
7.85,234.84,229.36,217.43,187.98,16.643,8.125,0.99209,0.23417,0.09131,0.041082,0.019558
7.9,234.84,229.36,217.43,187.98,16.643,8.1251,0.99211,0.23418,0.091311,0.041083,0.019558
7.95,234.84,229.36,217.43,187.98,16.643,8.1252,0.99214,0.23418,0.091311,0.041083,0.019558
8,234.84,229.36,217.43,187.98,16.643,8.1253,0.99216,0.23418,0.091312,0.041083,0.019559
8.05,234.84,229.36,217.43,187.98,16.643,8.1254,0.99218,0.23418,0.091313,0.041084,0.019559
8.1,234.84,229.36,217.43,187.98,16.643,8.1256,0.99221,0.23419,0.091314,0.041084,0.019559
8.15,234.84,229.36,217.43,187.98,16.643,8.1257,0.99223,0.23419,0.091315,0.041084,0.019559
8.2,234.84,229.36,217.43,187.98,16.643,8.1258,0.99225,0.23419,0.091316,0.041085,0.019559
8.25,234.84,229.36,217.43,187.98,16.643,8.1259,0.99228,0.2342,0.091317,0.041085,0.019559
8.3,234.84,229.36,217.43,187.98,16.643,8.126,0.9923,0.2342,0.091318,0.041085,0.019559
8.35,234.84,229.36,217.43,187.98,16.643,8.126,0.99232,0.2342,0.091318,0.041086,0.01956
8.4,234.84,229.36,217.43,187.98,16.643,8.1261,0.99234,0.2342,0.091319,0.041086,0.01956
8.45,234.84,229.36,217.43,187.98,16.643,8.1262,0.99236,0.23421,0.09132,0.041086,0.01956
8.5,234.84,229.36,217.43,187.99,16.643,8.1263,0.99238,0.23421,0.091321,0.041087,0.01956
8.55,234.84,229.36,217.43,187.99,16.644,8.1264,0.9924,0.23421,0.091321,0.041087,0.01956
8.6,234.84,229.36,217.43,187.99,16.644,8.1265,0.99242,0.23421,0.091322,0.041087,0.01956
8.65,234.84,229.36,217.43,187.99,16.644,8.1266,0.99244,0.23422,0.091323,0.041087,0.01956
8.7,234.84,229.36,217.43,187.99,16.644,8.1267,0.99246,0.23422,0.091323,0.041088,0.019561
8.75,234.84,229.36,217.43,187.99,16.644,8.1268,0.99247,0.23422,0.091324,0.041088,0.019561
8.8,234.84,229.36,217.43,187.99,16.644,8.1268,0.99249,0.23422,0.091325,0.041088,0.019561
8.85,234.84,229.36,217.43,187.99,16.644,8.1269,0.99251,0.23422,0.091326,0.041089,0.019561
8.9,234.84,229.36,217.43,187.99,16.644,8.127,0.99253,0.23423,0.091326,0.041089,0.019561
8.95,234.84,229.36,217.43,187.99,16.644,8.1271,0.99254,0.23423,0.091327,0.041089,0.019561
9,234.84,229.36,217.43,187.99,16.644,8.1271,0.99256,0.23423,0.091327,0.041089,0.019561
9.05,234.84,229.36,217.43,187.99,16.644,8.1272,0.99258,0.23423,0.091328,0.04109,0.019561
9.1,234.84,229.36,217.43,187.99,16.644,8.1273,0.99259,0.23424,0.091329,0.04109,0.019562
9.15,234.84,229.36,217.43,187.99,16.644,8.1274,0.99261,0.23424,0.091329,0.04109,0.019562
9.2,234.84,229.36,217.43,187.99,16.644,8.1274,0.99262,0.23424,0.09133,0.04109,0.019562
9.25,234.84,229.36,217.43,187.99,16.644,8.1275,0.99264,0.23424,0.09133,0.041091,0.019562
9.3,234.84,229.36,217.43,187.99,16.644,8.1276,0.99265,0.23424,0.091331,0.041091,0.019562
9.35,234.84,229.36,217.43,187.99,16.644,8.1276,0.99267,0.23424,0.091332,0.041091,0.019562
9.4,234.84,229.36,217.43,187.99,16.644,8.1277,0.99268,0.23425,0.091332,0.041091,0.019562
9.45,234.84,229.36,217.43,187.99,16.645,8.1278,0.9927,0.23425,0.091333,0.041091,0.019562
9.5,234.84,229.36,217.43,187.99,16.645,8.1278,0.99271,0.23425,0.091333,0.041092,0.019562
9.55,234.84,229.36,217.43,187.99,16.645,8.1279,0.99273,0.23425,0.091334,0.041092,0.019562
9.6,234.84,229.36,217.43,187.99,16.645,8.128,0.99274,0.23425,0.091334,0.041092,0.019563
9.65,234.84,229.36,217.43,187.99,16.645,8.128,0.99275,0.23426,0.091335,0.041092,0.019563
9.7,234.84,229.36,217.43,187.99,16.645,8.1281,0.99277,0.23426,0.091335,0.041093,0.019563
9.75,234.84,229.36,217.43,187.99,16.645,8.1281,0.99278,0.23426,0.091336,0.041093,0.019563
9.8,234.84,229.36,217.43,187.99,16.645,8.1282,0.99279,0.23426,0.091336,0.041093,0.019563
9.85,234.84,229.36,217.43,187.99,16.645,8.1283,0.99281,0.23426,0.091337,0.041093,0.019563
9.9,234.84,229.36,217.43,187.99,16.645,8.1283,0.99282,0.23426,0.091337,0.041093,0.019563
9.95,234.84,229.36,217.43,187.99,16.645,8.1284,0.99283,0.23426,0.091338,0.041093,0.019563
10,234.84,229.36,217.43,187.99,16.645,8.1284,0.99284,0.23427,0.091338,0.041094,0.019563
9.95,234.84,229.36,217.43,187.99,16.645,8.1284,0.99283,0.23426,0.091338,0.041094,0.019563
9.9,234.84,229.36,217.43,187.99,16.645,8.1283,0.99282,0.23426,0.091337,0.041093,0.019563
9.85,234.84,229.36,217.43,187.99,16.645,8.1283,0.99281,0.23426,0.091337,0.041093,0.019563
9.8,234.84,229.36,217.43,187.99,16.645,8.1282,0.99279,0.23426,0.091336,0.041093,0.019563
9.75,234.84,229.36,217.43,187.99,16.645,8.1281,0.99278,0.23426,0.091336,0.041093,0.019563
9.7,234.84,229.36,217.43,187.99,16.645,8.1281,0.99277,0.23426,0.091335,0.041093,0.019563
9.65,234.84,229.36,217.43,187.99,16.645,8.128,0.99275,0.23426,0.091335,0.041092,0.019563
9.6,234.84,229.36,217.43,187.99,16.645,8.128,0.99274,0.23425,0.091334,0.041092,0.019563
9.55,234.84,229.36,217.43,187.99,16.645,8.1279,0.99273,0.23425,0.091334,0.041092,0.019562
9.5,234.84,229.36,217.43,187.99,16.645,8.1278,0.99271,0.23425,0.091333,0.041092,0.019562
9.45,234.84,229.36,217.43,187.99,16.645,8.1278,0.9927,0.23425,0.091333,0.041092,0.019562
9.4,234.84,229.36,217.43,187.99,16.644,8.1277,0.99268,0.23425,0.091332,0.041091,0.019562
9.35,234.84,229.36,217.43,187.99,16.644,8.1276,0.99267,0.23424,0.091332,0.041091,0.019562
9.3,234.84,229.36,217.43,187.99,16.644,8.1276,0.99266,0.23424,0.091331,0.041091,0.019562
9.25,234.84,229.36,217.43,187.99,16.644,8.1275,0.99264,0.23424,0.09133,0.041091,0.019562
9.2,234.84,229.36,217.43,187.99,16.644,8.1274,0.99262,0.23424,0.09133,0.04109,0.019562
9.15,234.84,229.36,217.43,187.99,16.644,8.1274,0.99261,0.23424,0.091329,0.04109,0.019562
9.1,234.84,229.36,217.43,187.99,16.644,8.1273,0.99259,0.23424,0.091329,0.04109,0.019562
9.05,234.84,229.36,217.43,187.99,16.644,8.1272,0.99258,0.23423,0.091328,0.04109,0.019561
9,234.84,229.36,217.43,187.99,16.644,8.1271,0.99256,0.23423,0.091327,0.041089,0.019561
8.95,234.84,229.36,217.43,187.99,16.644,8.1271,0.99254,0.23423,0.091327,0.041089,0.019561
8.9,234.84,229.36,217.43,187.99,16.644,8.127,0.99253,0.23423,0.091326,0.041089,0.019561
8.85,234.84,229.36,217.43,187.99,16.644,8.1269,0.99251,0.23422,0.091326,0.041089,0.019561
8.8,234.84,229.36,217.43,187.99,16.644,8.1268,0.99249,0.23422,0.091325,0.041088,0.019561
8.75,234.84,229.36,217.43,187.99,16.644,8.1268,0.99247,0.23422,0.091324,0.041088,0.019561
8.7,234.84,229.36,217.43,187.99,16.644,8.1267,0.99246,0.23422,0.091323,0.041088,0.019561
8.65,234.84,229.36,217.43,187.99,16.644,8.1266,0.99244,0.23422,0.091323,0.041087,0.01956
8.6,234.84,229.36,217.43,187.99,16.644,8.1265,0.99242,0.23421,0.091322,0.041087,0.01956
8.55,234.84,229.36,217.43,187.99,16.644,8.1264,0.9924,0.23421,0.091321,0.041087,0.01956
8.5,234.84,229.36,217.43,187.99,16.643,8.1263,0.99238,0.23421,0.091321,0.041087,0.01956
8.45,234.84,229.36,217.43,187.99,16.643,8.1262,0.99236,0.23421,0.09132,0.041086,0.01956
8.4,234.84,229.36,217.43,187.99,16.643,8.1261,0.99234,0.2342,0.091319,0.041086,0.01956
8.35,234.84,229.36,217.43,187.99,16.643,8.126,0.99232,0.2342,0.091318,0.041086,0.01956
8.3,234.84,229.36,217.43,187.99,16.643,8.126,0.9923,0.2342,0.091318,0.041085,0.019559
8.25,234.84,229.36,217.43,187.99,16.643,8.1259,0.99228,0.2342,0.091317,0.041085,0.019559
8.2,234.84,229.36,217.43,187.99,16.643,8.1258,0.99225,0.23419,0.091316,0.041085,0.019559
8.15,234.84,229.36,217.43,187.98,16.643,8.1257,0.99223,0.23419,0.091315,0.041084,0.019559
8.1,234.84,229.36,217.43,187.98,16.643,8.1256,0.99221,0.23419,0.091314,0.041084,0.019559
8.05,234.84,229.36,217.43,187.98,16.643,8.1255,0.99219,0.23418,0.091313,0.041084,0.019559
8,234.84,229.36,217.43,187.98,16.643,8.1253,0.99216,0.23418,0.091312,0.041083,0.019559
7.95,234.84,229.36,217.43,187.98,16.643,8.1252,0.99214,0.23418,0.091312,0.041083,0.019558
7.9,234.84,229.36,217.43,187.98,16.643,8.1251,0.99211,0.23418,0.091311,0.041083,0.019558
7.85,234.84,229.36,217.43,187.98,16.643,8.125,0.99209,0.23417,0.09131,0.041082,0.019558
7.8,234.84,229.36,217.43,187.98,16.642,8.1249,0.99206,0.23417,0.091309,0.041082,0.019558
7.75,234.84,229.36,217.43,187.98,16.642,8.1248,0.99204,0.23417,0.091308,0.041081,0.019558
7.7,234.84,229.36,217.43,187.98,16.642,8.1247,0.99201,0.23416,0.091307,0.041081,0.019557
7.65,234.84,229.36,217.43,187.98,16.642,8.1245,0.99198,0.23416,0.091306,0.041081,0.019557
7.6,234.84,229.36,217.43,187.98,16.642,8.1244,0.99196,0.23416,0.091305,0.04108,0.019557
7.55,234.84,229.36,217.43,187.98,16.642,8.1243,0.99193,0.23415,0.091304,0.04108,0.019557
7.5,234.84,229.36,217.43,187.98,16.642,8.1242,0.9919,0.23415,0.091302,0.041079,0.019557
7.45,234.84,229.36,217.43,187.98,16.642,8.124,0.99187,0.23415,0.091301,0.041079,0.019556
7.4,234.84,229.36,217.43,187.98,16.642,8.1239,0.99184,0.23414,0.0913,0.041078,0.019556
7.35,234.84,229.36,217.43,187.98,16.642,8.1237,0.99181,0.23414,0.091299,0.041078,0.019556
7.3,234.84,229.36,217.43,187.98,16.642,8.1236,0.99178,0.23413,0.091298,0.041077,0.019556
7.25,234.84,229.36,217.43,187.98,16.641,8.1235,0.99175,0.23413,0.091297,0.041077,0.019556
7.2,234.84,229.36,217.43,187.98,16.641,8.1233,0.99171,0.23413,0.091295,0.041076,0.019555
