0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05,1.01e-11,2.0201e-11,5.0502e-11,1.01e-10,2.0201e-10,4.0402e-10,8.0804e-10,1.0085e-11,2.017e-11,5.0425e-11,1.0085e-10,2.017e-10,4.034e-10,8.0681e-10,1.0054e-11,2.0109e-11,5.0272e-11,1.0054e-10,2.0109e-10,4.0218e-10,8.0436e-10,9.9937e-12,1.9987e-11,4.9968e-11,9.9937e-11,1.9987e-10,3.9975e-10,7.9949e-10,9.8738e-12,1.9748e-11,4.9369e-11,9.8738e-11,1.9748e-10,3.9495e-10,7.899e-10,9.6408e-12,1.9282e-11,4.8204e-11,9.6408e-11,1.9282e-10,3.8563e-10,7.7126e-10,9.2003e-12,1.8401e-11,4.6001e-11,9.2003e-11,1.8401e-10,3.6801e-10,7.3602e-10
0.1,4.7322e-09,9.4644e-09,2.3661e-08,0.00013448,0.00026934,0.00053987,0.0010842,4.7236e-09,9.4472e-09,2.3618e-08,6.7206e-05,0.00013454,0.0002694,0.00053993,4.7065e-09,9.4129e-09,2.3532e-08,3.3594e-05,6.7234e-05,0.00013456,0.00026942,4.6725e-09,9.345e-09,2.3362e-08,1.6795e-05,3.3609e-05,6.7248e-05,0.00013458,4.6057e-09,9.2115e-09,2.3029e-08,8.3971e-06,1.6802e-05,3.3616e-05,6.7255e-05,4.4766e-09,8.9532e-09,2.2383e-08,4.1985e-06,8.4006e-06,1.6806e-05,3.3619e-05,4.235e-09,8.4701e-09,2.1175e-08,2.0992e-06,4.2003e-06,8.4024e-06,1.6808e-05
0.15,0.0018614,0.003743,0.0095129,0.019567,0.041535,0.09512,0.28011,0.00092823,0.0018615,0.004692,0.0095133,0.019574,0.04159,0.095716,0.00046349,0.00092825,0.00233,0.0046921,0.0095158,0.019595,0.041791,0.00023159,0.00046351,0.0011611,0.0023303,0.004693,0.0095233,0.01966,0.00011576,0.0002316,0.00057959,0.0011612,0.0023305,0.004695,0.0095408,5.7869e-05,0.00011576,0.00028955,0.00057961,0.0011613,0.0023309,0.0046979,2.8932e-05,5.7871e-05,0.00014472,0.00028956,0.00057961,0.0011613,0.0023311
0.2,0.02725,0.05864,0.19082,0.84202,232.81,237.18,238.6,0.013163,0.027256,0.07633,0.19234,0.91833,233.76,237.18,0.0064722,0.013166,0.034724,0.076716,0.19771,1.6644,234.27,0.0032093,0.0064728,0.016611,0.034826,0.077776,0.2157,228.12,0.0015981,0.0032094,0.0081277,0.016631,0.035005,0.079796,0.25989,0.00079737,0.0015981,0.0040204,0.0081294,0.016645,0.035147,0.081591,0.00039828,0.00079737,0.0019996,0.0040204,0.0081288,0.016641,0.035138
0.25,0.27412,1.7699,228.22,235.27,237.37,238.69,239.35,0.10211,0.2758,175.65,230.28,235.27,237.37,238.69,0.045273,0.10247,0.43663,219.26,230.28,235.27,237.37,0.021418,0.045355,0.13943,0.50344,219.49,230.28,234.65,0.010426,0.02143,0.058712,0.1432,0.62862,219.49,230.28,0.0051451,0.010427,0.02718,0.058851,0.14592,0.66032,219.49,0.0025559,0.0051449,0.01312,0.027168,0.058762,0.1457,0.66007
0.3,56.628,223.51,234.96,237.52,238.77,239.39,239.69,1.6661,181.13,229.63,234.96,237.52,238.77,239.39,0.2856,1.8792,219.96,229.63,234.96,237.52,238.77,0.10547,0.29301,10.103,219.96,229.63,234.96,237.52,0.046529,0.10611,0.5149,10.105,219.96,229.63,234.96,0.021964,0.046543,0.14417,0.54557,10.105,219.96,229.63,0.010687,0.02196,0.059946,0.14379,0.54678,10.105,219.96
0.35,222.6,233.17,237.33,238.68,239.34,239.67,239.84,158.87,225.79,234.58,237.33,238.68,239.34,239.67,8.8252,211.01,228.81,234.58,237.33,238.68,239.34,0.68285,10.234,217.75,228.81,234.58,237.33,238.68,0.18488,0.76416,18.57,217.75,228.81,234.58,237.33,0.074689,0.18618,1.7947,18.57,217.75,228.81,234.58,0.034123,0.07463,0.26823,1.7956,18.57,217.75,228.81
0.4,231.88,236.04,238.44,239.22,239.61,239.81,239.9,222.98,231.88,236.84,238.44,239.22,239.61,239.81,183.87,223.01,233.57,236.84,238.44,239.22,239.61,11.801,204.63,226.65,233.57,236.84,238.44,239.22,1.2774,11.801,212.76,226.65,233.57,236.84,238.44,0.24607,1.3555,17.2,212.76,226.65,233.57,236.84,0.093484,0.24633,3.2933,17.2,212.76,226.65,233.57
0.45,234.95,237.52,239.02,239.51,239.76,239.88,239.94,229.61,234.95,238.02,239.02,239.51,239.76,239.88,217.99,229.61,235.99,238.02,239.02,239.51,239.76,82.393,217.99,231.78,235.99,238.02,239.02,239.51,10.696,191.77,222.79,231.78,235.99,238.02,239.02,1.322,10.696,203.73,222.79,231.78,235.99,238.02,0.25096,1.3368,14.658,203.73,222.79,231.78,235.99
